marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	13730235	R26J9K4ZFCSX2S	B00AKEMHCA	100512538	Bloons TD 5	Mobile_Apps	5.0	0.0	1.0	N	Y	the best	It may be a littul expinsive but it is really good this is the best of any other bloons td peapul ho are wing playd for 2 second just dounloded and play for a hour	2013-08-11
US	45035211	R92538EENTI7U	B00IG2DOKM	784083581	Township	Mobile_Apps	4.0	1.0	1.0	N	Y	Lots of fun, but long waits and missing supplies unless you've got...  $$$	The best farm game out there? Yup! However, the bummer is that as you play, the requirement to spend real dollars grows. Waiting minutes on Level 1 quickly becomes waiting hours on Level 17, etc. It ends up taking many train loads to finish your buildings and if you want to speed up the process... yup, you guessed it ... more real dollars. It wouldn't be so bad if the game's dollars didn't cost so much. Anyway, you are guaranteed a fun time building your city!	2015-03-28
US	4890571	R2SEJ7BY8317JH	B007ZGO7EM	274946566	Calculator Plus Free	Mobile_Apps	4.0	0.0	0.0	N	Y	works.....	It works just fine. What more do you need? Nothing. Enjoy and use. Really 13 more words. Just use it.	2015-05-15
US	14388997	R1HR855UHS6YZY	B00KZ6WRAA	950959064	Facebook Messenger	Mobile_Apps	5.0	0.0	1.0	N	Y	works fine	works fine on my fire hd7	2015-07-02
US	7070758	R1YKBVIRX82L9U	B00CWY76CC	605389316	Can You Escape	Mobile_Apps	3.0	0.0	0.0	N	Y	disappointed	There's only a few levels, as soon as it got challenging it ended, wish there were more levels because it was fun	2013-08-16
US	11625830	R1C42MQKVQS3E	B00MU9R5OI	808098121	Candy Blast Mania	Mobile_Apps	1.0	0.0	0.0	N	Y	I didn't like it at all	I deleted it from my Kindle. I didn't like it at all. Sorry!	2014-12-29
US	52489739	R3QPP8EZJI3H8O	B00E8KLWB4	488246640	The Secret Society® - Hidden Mystery	Mobile_Apps	2.0	0.0	0.0	N	Y	lucky	Great game when it works	2015-02-25
US	28160954	R4WYAX0H65CPN	B0077SGMXM	838909822	Super Stickman Golf (Ad-Free)	Mobile_Apps	4.0	1.0	1.0	N	Y	Fun for the most part, gets aggravating eventually even on beginner.	Lots of fun but some of the courses, even on Beginner, are insanely difficult. Something I'd expect on the higher level courses, not &#34;beginner&#34;. Aggravatingly so. The &#34;pars&#34; are a little on the low side for many.	2015-06-06
US	24578828	R1D8Z7UQKZ10RO	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	4.0	0.0	0.0	N	Y	A nice diversion.	A nice diversion.  Simple logic game with a bit of variety through progressive levels.  Something to fill small bites of time.	2013-12-28
UK	7291969	R3VUUP06X4CW11	B00QW8TYWO	828652896	Crossy Road	Mobile_Apps	5.0	0.0	0.0	N	Y	awsome	Highly addictive must buy	2014-12-31
US	14559961	R3BAIVWNF19DGG	B00DJFIMW6	271429756	Minion Rush: Despicable Me Official Game	Mobile_Apps	5.0	0.0	0.0	N	N	H.Davis	I think I what this game because I love waching the little yellow minion and I would be happy with this tam it looks fun.	2013-10-12
US	13873661	RUNJDYP9P50Y	B00IKZX1ZI	578520888	Frozen Free Fall	Mobile_Apps	5.0	0.0	0.0	N	Y	Fantastic!	Can't wait to show my 6 year old granddaughter! She will love it! Easy to move from level to level and easy to understand.	2014-04-27
US	7228877	R1YNKWRXJS1FU9	B008KE3960	656813006	Air Patriots	Mobile_Apps	3.0	0.0	0.0	N	Y	Fun but glitchy	Fun but way glitched. I've spent a ton of time on this game. Bought gears etc. I've beat most of the levels all the way, but, when I open the game again my medals for completing levels with high scores are gone so I have to play the beginning difficulties before I can get to the last difficulty (survival) so it sucks. And my gears randomly go down after the game fully loads... I would suggest reinstalling the game to anyone else who has this problem but I don't want to because I've spent so much time and bought so much shit...	2013-08-07
US	45460002	R3GBYJ5229VOT3	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	4.0	0.0	0.0	N	Y	Fun &amp; Addictive	This game is so fun and addictive. I thought it was just me but I ride the train in the morning and find at least 3 others playing around me. This is a must play!	2014-06-08
US	25659342	R2W91YTLGCXZP2	B00KR744JE	345196758	Pettson's Inventions 2	Mobile_Apps	5.0	0.0	0.0	N	Y	Fun!	This game really gets you thinking. Fun!	2014-09-12
UK	46575604	RWNB99N9EVYY4	B008Y2FRFO	62690672	Coin Dozer	Mobile_Apps	5.0	38.0	43.0	N	Y	super time waster !!	Great game, wish the coins regenerated quicker though. Great fun, great graphics, fun for all ages. Love playing it x	2012-12-07
US	48023320	R2F1W5LCQVZ0F6	B00FRQ32N4	147753191	Real Steel World Robot Boxing	Mobile_Apps	5.0	0.0	0.0	N	Y	Son Loves it!	My son really loves this game. He likes robots and loved the movie Real Steel - so this is the perfect little game for him.	2013-11-17
UK	31668814	R1VUXVLF8ZV455	B00IKZX1ZI	578520888	Frozen Free Fall	Mobile_Apps	5.0	0.0	0.0	N	Y	adictive	What a fun game. Easy to play and move through the levels with a great Disney theme. But beware you will get addicted	2014-05-05
UK	36512673	R18V0UCQJMONKY	B00U7VDC7A	639451680	Survivors: The Quest®	Mobile_Apps	4.0	0.0	0.0	N	Y	g5 games	Like all the g5 games I'm really enjoying this game too. It's good that you can swap between Characters to do different tasks. Enabling you to move forward quicker n progress. Give It a go, see if you like it too.	2015-03-21
US	6530978	RM7USQIGL75QW	B00II5YUIW	851436926	Clockwork Tales: Of Glass and Ink	Mobile_Apps	4.0	0.0	0.0	N	Y	short or long	Can you for all the fans of Artifex Mundi game fan make the tutorial part of the game that's free make it longer because I have all your games but the only complaint is its too short?!?	2015-01-04
US	3400232	R84GQ7LADLPX5	B0094BB4TW	569156287	Facebook	Mobile_Apps	5.0	0.0	0.0	N	Y	Five Stars	excellent	2014-08-02
US	5222082	R15QQ68VCGFAB7	B00CH26TL8	64052811	Bubble Witch Saga	Mobile_Apps	1.0	6.0	7.0	N	Y	which it would play wout connection to wireless	I love bubble witch and play it on my phone whether or not I have service. The kindle edition only always you to play when you are wireless and i dont always habe wireless	2013-12-29
US	18614915	RAS0PBR4K8AS7	B00785P2QC	162354237	Virtual City Playground®: Building Tycoon	Mobile_Apps	5.0	0.0	0.0	N	Y	quick	pretty enjoyable!  I love that I don't like I have to use real money to progress fairly quickly.  there is still an option to speed it up with real cash too if you want.  well worth being free!	2012-05-25
US	45479988	R2C0A8H8954ZUQ	B00FATEJYE	716335547	Injustice: Gods Among Us (Kindle Tablet Edition)	Mobile_Apps	5.0	0.0	0.0	N	Y	sweet game	This game is really fun and the graphics are amasing. Geting money is hard but its definitely worth it in the end.	2014-07-14
UK	40328598	R3FOH24OO7Y4PS	B00C7TAF3Y	364017264	The Room (Kindle Tablet Edition)	Mobile_Apps	4.0	0.0	0.0	N	Y	addicitive fun	cool graphics and intriguing puzzles keep you entertained for hours...wasn't satisfied until I'd finished...then hubby had to have a go too	2013-07-25
DE	31308847	R261NW20FQOETH	B00TJ9JB6M	5553849	Chasing Yesterday (Deluxe Edition)	Digital_Music_Purchase	5.0	1.0	2.0	N	Y	Endlich neuer Stoff von Noel!	Es wurde auch Zeit. Die Single &#34;The heat of the moment&#34; ist schon klasse.<br />Und auch das Album enthält noch reichlich gute bis sehr gute Songs.<br />Wie erwartet: Songwriting vom Feinsten!	2015-03-06
US	12054393	R2AEP8RRLI74FS	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	0.0	0.0	N	Y	Addicting	Love this game.  Have it  on my phone, tablet, PC and Kindle.  When I run out of lives on one device, I go to the next.	2013-11-01
US	26598822	R28PA0N1Z0JR2T	B00PB5AO4G	598754847	Two Dots	Mobile_Apps	4.0	0.0	0.0	N	Y	fun	Very addictive.  Very fun!	2015-03-28
US	17508803	RC20ROCARUORE	B0067Q42BY	717702120	Mahjong Artifacts® (Full)	Mobile_Apps	5.0	0.0	0.0	N	Y	addictive	love it. It's great to just relax while playing. I looked and looked for a decent game, so I was thrilled when I finally found this one.	2012-04-08
US	31262428	RCFEE04V8OFKI	B005XQLBU4	464872742	Missile Defender	Mobile_Apps	4.0	0.0	0.0	N	Y	fun	Its a fun game, a great way to waste some time. I am digging it quite a bit. And as a free app of the day, it was a bargain!	2013-08-29
US	16082841	R2UWOHQKAWTX2H	B008OOYALE	205149289	Dragon Story	Mobile_Apps	5.0	0.0	0.0	N	N	i havent got it but its EPIC	I don't have it yet but when I get it I know that it will be the best game in universe.  its a lot like a face book game I play called dragon city	2012-08-10
US	51299667	R1QI2H2M2W5CZ1	B006OOHYIC	618772576	Quell Reflect	Mobile_Apps	5.0	1.0	1.0	N	Y	A game of strategy1	Although this game is addictive, it was also challenging and fun. I played the previous games called Quell, so I was compelled to continue.	2013-07-31
UK	7286333	R2S1LF02UPWTFC	B00E8KLWB4	488246640	The Secret Society® - Hidden Mystery	Mobile_Apps	5.0	0.0	0.0	N	Y	Great if you like hidden object game!	This is a good game, especially if you like hidden object games,each game is timed which adds to the pressure.	2014-08-18
US	7246597	R213M4VJEHU1IX	B009O2XY12	920522728	Bubble Mania	Mobile_Apps	5.0	0.0	0.0	N	Y	I love it!!!!	I love Bubble Mania!!! I really enjoy this game because I love a game that challenges me to figure out exactly which bubbles to pop in order to win!!!!	2013-02-19
US	18972895	R3M263JLTV2BSJ	B009UX2YAC	879319057	Subway Surfers	Mobile_Apps	5.0	0.0	0.0	N	Y	this app was totally worth it	I love this app it's the best game I've ever played and its free! I'm only 10 and subway surfers is my favorite game! Even if your only 3! My family members love it too! It's a awesome free game for people from 5 to 55!	2013-03-03
US	2553374	R2YGN1Q90YAIEU	B00FATEJYE	716335547	Injustice: Gods Among Us (Kindle Tablet Edition)	Mobile_Apps	5.0	0.0	0.0	N	Y	good	It was fantastic but cards are to expinsive	2014-07-18
US	25064349	R2XHTJ1497NQZN	B00I8Q77Y0	370420344	Flappy Wings (not Flappy Bird)	Mobile_Apps	5.0	0.0	0.0	N	Y	great	This game is amazing and now I got a new game to play thanks to the creators if flappy wings and I recommend it	2014-05-28
JP	9068823	RP2J4IMB1793A	B004OT8HJO	80490301	レゴ (LEGO) スター・ウォーズ ミレニアム・ファルコン 7965	Toys	4.0	0.0	1.0	N	Y	よかったです。	購入して良かったです。作りごたえがあって、段階ごとの写真を撮りながら作成してます。	2013-02-13
US	14402851	R33R2JT6RELU9J	B0050DZ8J0	794365180	LinkedIn	Mobile_Apps	2.0	0.0	0.0	N	Y	LinkedIn Corporation	Should have considered 'less able computer savvy people'….of course a new money maker. Used to find certain required skilled personnel	2014-01-04
US	46587026	R3G2YQHAW9UBCJ	B00992CF6W	9632738	Minecraft	Mobile_Apps	5.0	1.0	1.0	N	Y	Epic	this game is awesome i built a monument of a diamond sword and made a giant tower for a tower defense mini-game to do with my friends	2013-05-06
UK	37826802	RZNV79GC6JBW0	B00DUGCLY4	144324129	Guess The Emoji	Mobile_Apps	5.0	0.0	0.0	N	Y	Amazing	I'm stuck on one. Bit that's the whole point I love this app and I think you will too!!! Lol lol lol lol	2014-04-11
US	4174182	RDARJ4H0W7BSO	B00MNYTWMI	174964168	Midnight Castle – A Free Hidden Object Mystery Game for Fire! Find objects and solve puzzles!	Mobile_Apps	5.0	3.0	3.0	N	Y	excellent	So far really enjoy this hidden items game over any other I've played.	2014-09-03
US	43993988	R3OL0K4Z35384B	B00JOT3HQ2	545270466	Geometry Dash Lite	Mobile_Apps	5.0	0.0	0.0	N	Y	square	I love this game even though it is difficult.	2015-01-02
US	51411414	R2P0PY4CK1ZU9F	B004SJ3BCI	798420614	Angry Birds Free	Mobile_Apps	5.0	0.0	0.0	N	Y	This game is quite addictive	I never knew what all the craziness was about Angry Birds. It is very addictive and challenging. It is also lots of fun.	2012-10-24
US	4992972	RQJUC8736OHBJ	B00992CF6W	9632738	Minecraft	Mobile_Apps	4.0	0.0	0.0	N	Y	star guy	The newest update for minecraft is great but something about it has started to make my device crash every time i play it :(	2014-10-11
US	50351039	R2V0A2FKYX7JQ4	B00ARW2XJW	768987318	Thermometer	Mobile_Apps	3.0	2.0	2.0	N	Y	Only outside temp works	The outside Temp is accurate, but the Phone Temp is never close. Even after my phone was outside in a cold car and off for several hours, it showed a temp of 77 degrees	2013-01-23
US	44288056	R1I4OR881DFU54	B00F2LIV4E	212580958	Dream Theater	Digital_Music_Purchase	5.0	0.0	1.0	N	Y	Amazing!!!	Simply amazing!!!	2015-01-17
US	50776666	R1NV1VWC1LDP9T	B00LZXOI5E	26513432	Montezuma Puzzle 2 Premium	Mobile_Apps	1.0	29.0	35.0	N	Y	Rating nag, blasting music	As others have mentioned, forcing users to rate your app as the only way to stop the nagging is a sure way to get a poor rating. Another way is to blast music at full volume the moment the app is opened. In this case, I was looking for a relaxing  app to help me get back to sleep in the middle of the night. Alas, all it did was jolt me even wider awake AND wake up my wife. Note to game developers: start with sound off, and don't beg for ratings. No means no.	2014-10-13
US	52293648	RS5OLXLVH7F6Q	B00BJ9VBLI	730832242	Jewel Legends: Tree of Life	Mobile_Apps	5.0	0.0	0.0	N	Y	love it	This is a fun and relaxing game. The graphics are very good. It is easy to play and anyone can play it.	2013-12-09
US	8742138	R3B7LCW9PGAVPV	B00CWY76CC	605389316	Can You Escape	Mobile_Apps	4.0	0.0	0.0	N	Y	Great Game!	This is great! Makes you use your thinking and deducting skills. I can't wait to be able to go further. Keep those rooms coming!	2013-12-04
US	10796874	R36QZ1BM4929UG	B005WYFLNU	154676875	Melissa & Doug Reusable Sticker Pad - Dress-Up	Toys	5.0	0.0	1.0	N	Y	Stickers!	I love how these are resuable!  My daughter is 4 years old and she thinks these are just awesome!  Be aware there are some little stickers in here so they might get lost.  I recommend you take off the OUTSIDE and IN BETWEEN of the stickers so your child and put the stickers back on their sheet where ever they want.	2013-01-04
US	1933377	R1Y5VGMUY4FQS5	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	0.0	0.0	N	Y	Awesome time-passer	I'm so I addicted to this game!!	2015-06-20
US	6851456	RDD7VPRJHJUW3	B009UX2YAC	879319057	Subway Surfers	Mobile_Apps	5.0	0.0	0.0	N	Y	subway surfers	Subway surfers is a fun kids game. It is a fun game to play when you are bored or just when you are tired and you are laying in bed. If your wondering if you should install this game don't think twice just get it. By the way it's FREE!!!!	2013-06-06
US	11753952	R3MBQOM7NUUOEI	B00A77II0U	317132811	Stray Souls: Dollhouse Story	Mobile_Apps	5.0	1.0	2.0	N	Y	fun game	I play a lot of these type of games and this was fun. didn't have to use many hints at all	2012-12-04
US	27719604	R3I2H0ROW4R86C	B00CA9Y6Q8	474881117	Sing to the Moon	Digital_Music_Purchase	5.0	0.0	0.0	N	N	its amazing!	I can listen all the way through I love Laura's voice! The vocals are so fresh. Its a must buy for sure!	2013-08-22
UK	35681749	R1FUVECOH12G4Y	B008JGSM6G	345007076	Flow Free	Mobile_Apps	3.0	0.0	0.0	N	Y	Three Stars	Good	2014-10-18
US	27519789	R3QZX56M3Z9WC4	B00KY7PEAA	203431969	Game of War - Fire Age	Mobile_Apps	5.0	0.0	1.0	N	Y	ohhh	The best mmo	2014-10-03
US	30140358	RZLX84ZLIH3BI	B008RA3X5E	193302200	My Alarm Clock	Mobile_Apps	5.0	1.0	1.0	N	Y	Great alarm clock	I think this is a fantastic app. I like the different clock faces and being able to pick songs you would like to wake up to or use the sleep timer on. It would be great on trips! The dimmer is great and the lowest setting is not that bright, like some people complain about.	2013-01-27
US	2336211	R32AV5BKWOQLQS	B00IINPXLW	453985156	Cut the Rope 2	Mobile_Apps	5.0	1.0	1.0	N	Y	Entertaining	This game is so fun!	2015-03-09
US	46294087	RP2WSGRBDTBGC	B00DEG4Z1W	762553830	Hair Salon - Kids Games	Mobile_Apps	5.0	98.0	119.0	N	Y	Fun for a 7 year old	I ordered this app for my granddaughter.  She has so much fun, designing the hairstyles and doing the coloring.  I am glad I could get it for her to enjoy when she comes to visit.	2013-07-10
US	40591757	R2EHSTTPH8K3Z7	B00I8Q77Y0	370420344	Flappy Wings (not Flappy Bird)	Mobile_Apps	5.0	0.0	0.0	N	Y	funniest game ever	Funniest game ever my high score is 81 telling the truth people thanks it's to hard like o.m.g my sister she is 20 and her high score is 50 that good some people don't even get there you should be happy with what you got. You should get this app	2014-03-06
US	12391221	R140BSBABKQI0F	B00E8KLWB4	488246640	The Secret Society® - Hidden Mystery	Mobile_Apps	5.0	0.0	0.0	N	Y	Fun!!!	Fun and interesting!	2014-12-30
US	13920632	R3RGVVIE2X1BHS	B00IVD2HMW	314841545	Mount Olympus	Mobile_Apps	2.0	0.0	0.0	N	Y	to easy and to short	I downloaded for a bus trip to keep me busy it was to easy and I beat it in a half hour wish it was longer and a little harder	2014-06-22
FR	51872067	RL0962U7SA75J	B009B28VFE	474340375	Push And Shove (Standard)	Digital_Music_Purchase	3.0	0.0	0.0	N	Y	Bon album, mais pas à la hauteur des singles	A l'écoute des premiers extraits de l'album &#34;Settle down&#34;, &#34;Push and shove&#34; et &#34;Looking hot&#34;, je trépignais d'impatience à l'idée de ce chef d'œuvre annoncé de l'un des mes groupes préférés. Effectivement le début de l'album est sublime. Mais voilà, passé les 4 ou 5 premières chansons, le soufflé retombe vite et on se retrouve avec des morceaux plus consensuels, qui auraient pu être chantés pour des ados prépubères par Katy Perry. Bref on est loin du pop rock déluré qui a fait les belles heures de No Doubt. Au final, je ne sais pas si je le conseille ! La moitié de l'album est géniale, le reste un peu moins mais l'ensemble se laisse écouter. Donc faites vous votre idée avec les extraits	2013-11-11
UK	5505566	RTN3J7QGEJ0NP	B00GINENG0	199830611	My Talking Tom	Mobile_Apps	4.0	0.0	0.0	N	Y	good game.	Good game but sleeping takes too long on this game and you bear lots of game money to buy stuff.	2014-11-08
US	44491515	R1UCP5QVC49UUZ	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	0.0	0.0	N	Y	AWESOME GAME	I love this game! I'm only 10 &amp; this is what's keeping me busy after school. Sometimes I get frustrated when I'm stuck, but that's the fun of it! The game challenges you and that's okay!	2013-10-26
US	23954950	R2AF6X2CG5KEK	B00QLVY7J2	603106378	Gummy Drop!	Mobile_Apps	5.0	0.0	0.0	N	Y	Great game	Very challenging and fun to play.	2015-04-17
US	24502848	R1T8FQCA8H8ST4	B004VYYA2K	874195035	Barbie ZipBin 40 Doll Dream House Toy Box & Playmat	Toys	3.0	2.0	3.0	N	Y	It does what it is supposed to do, but lacks in quality	I paid about $20 for this at Christmastime.  I would not pay over $15 if I had to do it all over again; overall, I'd say it's worth $10.  The zippers seem to be constructed well, but I wish the cardboard walls were stronger.  There is a fabric overlay covering the cardboard inside, but after only a few uses, my cardboard walls had bends/creases in them.  It still works just fine, but it's not a perfect cube anymore.  It's more like a cube that got smashed down, and my kids don't play super hard with their toys.  I don't think this would last long with a real &#34;rough player&#34;.  I love how big it is, though.  My daughter can fit 12 Barbies, 8 mini-Barbies, and all of her dresses and furniture in this!  I just wish it was sturdier.	2014-02-15
US	42358489	RM6L8NI33RXKB	B000UGS97U	245566137	Comic Images Super Deformed Chewbacca Plush Toy	Toys	3.0	0.0	1.0	N	Y	Three Stars	It is what it is.	2014-10-22
FR	18980646	R12GOTCZIDP7F8	B00B2V66VS	148127986	Temple Run 2	Mobile_Apps	5.0	4.0	7.0	N	Y	run !	Bien sur c'est un temple d'un donc courrez vite !<br />Jeux avec de super graphisme, de nouvelle possibilit&eacute; r&eacute;guli&egrave;rement.<br />Bref quoi de plus pour pass&eacute; du bon temps et ne pas s'en lasser :)	2013-07-17
US	5432784	R301GWFB5YYNNJ	B0064TVQ5E	488844034	Mahjong Deluxe HD Free	Mobile_Apps	5.0	0.0	0.0	N	Y	Best version for free	Easy to see tiles, easy to distinguish patterns.  400 games is great!  Would love to see more games by Kristanix	2014-04-15
US	35244657	R17VEX3IBO6E6N	B009HQ9UHC	811859957	Bad Piggies HD Free (Fire Edition)	Mobile_Apps	2.0	0.0	2.0	N	Y	I miss the Angry Birds.	Very confusing, scoring is puzzling to me. Angry Birds is much more engaging. The birds are what made the piggies interesting.	2014-04-26
US	51310692	R2M56FOYV99XEF	B007SYWFRM	519073536	Ice Age Village	Mobile_Apps	5.0	0.0	0.0	N	Y	Perfect!	I love this game. It's a great pass time. The graphics are awesome, and I love the movie too. It is just so perfect.	2012-05-25
US	43787852	R3NQZKTVCUK7IY	B008K6HN8I	679184036	ES File Explorer File Manager	Mobile_Apps	5.0	0.0	0.0	N	Y	Great	Boy this thing is good, and powerful. On my Fire HDX 7 the screens are, perhaps, a bit crowded, but the utility of the app more than compensates.<br /><br />It is, in my opinion, a professional file explorer and manager of the highest order. I'd say it has something of a learning curve; a downloadable pdf manual would be welcome (and it may be there, too -- just I haven't found it yet).	2014-11-30
US	1606291	RQ4V9LOXT4PYI	B00KFW4EFA	630707017	uTube for YouTube	Mobile_Apps	1.0	2.0	4.0	N	Y	One Star	I don't really know what it is I don't understand it I guess	2014-07-04
US	25937537	R1EX4VHQ29UXAE	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	0.0	0.0	N	Y	Fun!!!!!	It's addicting, fun, easy to play and the graphics look great on the kindle fire. I'm very excited candy crush has made it to kindle.	2013-11-19
US	48418824	R2JKJQA86LUZ90	B007D2XSW0	415942087	PicShop - Photo Editor	Mobile_Apps	1.0	3.0	4.0	N	Y	Nice features, but edited pic's wont save.	Samsung Note 2. Seeing the reviews its a common issue and had been for some time. Fix the app or pull it.	2013-02-18
US	43807772	R2WBNXPCJ8WC2I	B00992CF6W	9632738	Minecraft	Mobile_Apps	5.0	1.0	1.0	N	Y	Great game but...	I love Mincraft. It's a really fun game for all ages. But there also needs to be and update on it. Both IOS and andriod have it out and Amazon should have it too.	2013-08-16
US	35101190	RMSTJIQJANMO8	B005XDHNF4	463779864	LEGO Mini Figure Set #853340 Wedding Bride Groom Table Decoration	Toys	5.0	0.0	0.0	N	Y	Cute grooms cake topper	I bought this for my fiance who is a Lego lover to the extreme. For our upcoming wedding we plan on using this as the topper for the grooms cake! It is a perfect gift for my fiance! Would recommend having this cute little topper for anyone who loves Legos.	2013-09-08
JP	33665198	R16MES6ZW0EVIC	B002QYNIHU	704929602	S.H.フィギュアーツ  スーパーサイヤ人孫悟空	Toys	5.0	2.0	14.0	N	Y	商品は良いが・・・	再販です。予約してましたが発売日になっても発送予定日は5月になったまま。13日にメールして本日16日に到着。お詫びのメールがきてお急ぎ便扱いじゃなく通常配送で本日です。なめるのもいい加減にしていただきたい。そっちのミスで遅れたにも関わらずこの対応。何のポリシーだかわからんが「お客様」を大切にした方が良いのでは？確かに安く買えて嬉しいが、「売ってやってる的」な態度が見え隠れするこのごろです。しっかりしてもらいたいと思います。<br />肝心の商品は再販以前からほしかったので大変満足でした。思っていたより大きかったです。サイヤ人3もほしくなりました。	2013-04-16
UK	19535467	R2WQY889LHNLP8	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	4.0	0.0	0.0	N	Y	Good free game	Quite addictive!  Needs a bit of thought to make 'best' decisions	2014-12-27
UK	7876058	R36UENM4QOCJ4L	B009G41CG2	378535738	Mahjong	Mobile_Apps	1.0	1.0	1.0	N	Y	One Star	didn't work well	2014-07-04
US	45322016	R1QT6CZ9UOQ4U4	B0086700CM	770088543	Temple Run	Mobile_Apps	3.0	0.0	0.0	N	Y	Glitchy	For this type of game you just can't have lag, especially if you get to the more difficult part of the course. It is one of my favorite games but it just glitches too much. If they would fix it I'd be happy to rate it a five.	2012-06-08
US	35259026	RTGECH7YN1NM4	B00LC93GCC	400664486	You Must Escape 2	Mobile_Apps	4.0	0.0	0.0	N	Y	escape is possible	Very interesting.  However video shouldn't give up entire clues	2015-02-09
US	40675080	R3UP4SXBRFNIYN	B0026PA05M	798403046	Halestorm [Expanded]	Digital_Music_Purchase	5.0	0.0	0.0	N	Y	Five Stars	Love halestorm!!! Best album yet!!! Not a dud on it.	2014-07-16
UK	36393340	R3RBGK0U6FLNHT	B005XLN97M	233588352	Barbie 2-Storey Beach House	Toys	5.0	1.0	1.0	N	Y	Lovely Item	This came  very quickly,excellent packaging and is actually better then the picture.It didn't take long to put up,my oldest son did it for his little sister's 5th birthday,instruction's were easy and it is nice and sturdy.My little princess has spent hours playing with it and never get's bored.	2013-09-16
US	39325443	R3T624AMKK017T	B006BGZJJ4	188976826	USB to Micro USB Cable, White	PC	5.0	0.0	0.0	N	Y	it charged the kinle	When it was plugged into the wall it provided a charge to the battery inside of the kinle fire. This made my daughter happy.	2013-01-06
US	36089736	R1H4H34HMOW91X	B00G4NUQYM	621754024	Game of Words	Mobile_Apps	4.0	3.0	5.0	N	Y	Flaws, but still fun	This isn't exactly what I would call a casual word puzzle. I enjoy word games, I have an expansive vocabulary, and I don't mind a challenge. However, many of the challenges in this game come not from the level of knowledge required, but from its mistakes.  Some of these errors are obvious and easily worked around: the clue suggests a noun, but the answer is in adjective form, or the word is obscure and/or archaic. Some of them arise from what I suspect is English not being the developer's native tongue. And some simply shouldn't exist in a final product: the word is separated, not seporated (this was a clue, so it didn't render anything impossible), along with several other spelling errors. Some clues are lifted directly from crossword puzzles, and indeed, if you go to one of the many crossword clue websites out there, you can find the answers.  Some clues are so poorly phrased that one simply has to solve them last by rearranging the letters left until the right order is found.<br />However, I still very much like the game, and if I'm honest I'm usually a bit of a vocabulary/grammar fussbudget. There is enough that's right to make it enjoyable...and it's possible that I get a perverse sense of accomplishment from figuring out the gaffes.  If you're a crossword purist, if you can't look at a puzzle wrong way round without going cross-eyed, or if mistakes drive you batty, you'll want to find a different game. Because this game *will* drive you nuts. But if you like that sort of thing, you might just have a good go.	2014-01-25
DE	4099135	RS2LV79MRAT8N	B00IS6H9RU	56346466	Settle (Special Edition)	Digital_Music_Purchase	5.0	0.0	0.0	N	Y	ein MUSS	Echt richtig gutes Album in der Electro Minimal Richtung dazu paar geile Remix muss man einfach haben das Album... :)	2014-06-30
US	26204239	R3DFZ8IYFL8ROO	B002HJ9PTO	856467556	Audio-Technica ATR3350 Omnidirectional Condenser Lavalier Microphone (Discontinued)	Musical Instruments	3.0	0.0	0.0	N	Y	Ok for the price	The wire is comes with is LOOONNNNNGGGGGGG!<br /><br />Some might find this long cable useful, some will really hate it!<br /><br />It has a useful clip to attach the mic to your shirt but the sound from the mic is a little thin. It improves slightly the audio capability as compared to on board mic on the laptops or cameras.	2013-07-20
UK	23221614	R1LPFH27YAHTV5	B004RCHG2W	892744927	Angles	Digital_Music_Purchase	4.0	1.0	7.0	N	N	great album! good to have you back - more please!	Firsty Im fed up of reviews already saying this is no 'this is it' or this is better than 'this is it'. I understand that we want to benchmark 'this is it' but essentially what im trying to say is this is an entirely new album and should be appraised on its own merits.<br /><br />If you love the overall sound of the strokes this one will not disappoint i enjoyed everytrack on the first listen. Okay maybe you are not keen on the strokes and if that is the case this album still contains 4/5 potentially good singles and promotes the band in good light.<br /><br />I understand i have been very broad here but i really get fed up of pretentious reviews!<br /><br />here 8.5 out of 10	2011-03-24
US	20466130	RNL5BPFTUGHW5	B00CWY76CC	605389316	Can You Escape	Mobile_Apps	5.0	0.0	0.0	N	Y	Great game!	I love games that challenge the mind and this game does exactly that. I had a hard time putting it down. I wish there were more levels...maybe someday! Thanks for a great game!	2013-06-27
US	14813538	R3VO7BKQVNKPZD	B007BFSYMS	289904881	White Noise	Mobile_Apps	5.0	1.0	1.0	N	Y	5 stars	The sounds actually sound realistic unlike most white noise machines I've found in stores which cost a lot more. Not bad for a free app	2013-01-27
US	8994197	R3KGINSDWX371A	B00QW8TYWO	828652896	Crossy Road	Mobile_Apps	5.0	0.0	0.0	N	Y	car wash	Have car and wash it	2015-05-09
