"marketplace","product_category","product_title","star_rating","verified_purchase","helpful_votes"
"US","Toys","Takenoko Board Game",5,1,0
"US","Mobile_Apps","Guess The Emoji",4,1,0
"UK","Toys","LEGO Friends 3930: Stephanie's Outdoor Bakery",5,1,0
"US","Toys","Schleich Male Gorilla Toy Figure",5,1,0
"US","Mobile_Apps","Bag It!",5,1,0
"US","Mobile_Apps","DEER HUNTER CLASSIC",3,1,0
"US","Shoes","KEEN Men's Newport Sandal",5,1,0
"US","Mobile_Apps","Virtual City Playground®: Building Tycoon",5,1,0
"US","Mobile_Apps","Cookie Jam",5,1,0
"US","Mobile_Apps","Bloons TD 5",5,1,2
"UK","Mobile_Apps","Where Angels Cry",4,0,0
"US","Mobile_Apps","Bible",5,1,0
"UK","Mobile_Apps","Notepad+ Free - Notebook for Handwriting, Note Taking, Sketches, Memos, Notes and To-do Lists",5,1,0
"US","Mobile_Apps","Twitch",1,1,2
"US","Toys","Schleich Tyrannosaurus Rex",5,1,0
"US","Mobile_Apps","Burger Shop",5,1,0
"US","Mobile_Apps","Temple Run",5,0,0
"US","Toys","The Settlers of Catan",5,1,0
"US","Mobile_Apps","Mahjong Deluxe HD Free",3,1,0
"US","Mobile_Apps","247 Mahjong",5,1,1
"US","Mobile_Apps","Going Nuts",5,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"UK","Mobile_Apps","Magic 2014",5,1,2
"US","Mobile_Apps","Alarm Clock for Me free",1,1,0
"US","Mobile_Apps","Frozen Free Fall",5,1,0
"US","Kitchen","Bento: Totoro Design Thermal Bento Lunch Box Set (3 Food Containers, Fork & Bag)",4,1,4
"US","Mobile_Apps","Amazon Music [Android]",5,1,0
"US","Mobile_Apps","PrinterShare Mobile Print",5,1,1
"JP","Mobile_Apps","Tab for Gmail",3,1,0
"US","Mobile_Apps","Flow Free",4,1,0
"US","Mobile_Apps","The Room (Kindle Tablet Edition)",5,1,0
"US","Mobile_Apps","Amazon Underground",1,1,14
"US","Mobile_Apps","The Amazing Thief",2,1,1
"US","Musical Instruments","Behringer Xenyx 802 Premium 8-Input 2-Bus Mixer with Xenyx Mic Preamps and British EQs",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Mobile_Apps","Can You Escape",5,1,2
"UK","Mobile_Apps","Sand Slides",3,1,0
"US","Mobile_Apps","Plex",5,1,0
"US","Mobile_Apps","MoboPlayer",5,0,0
"UK","Mobile_Apps","My Horse",3,1,0
"US","Mobile_Apps","Mahjong Deluxe HD Free",4,1,0
"US","Mobile_Apps","101-in-1 Games",5,1,3
"US","Toys","Fisher-Price Stand-Up Ballcano",5,0,4
"US","Digital_Music_Purchase","YES!",5,0,0
"US","Mobile_Apps","Plague Inc.",5,0,0
"US","Mobile_Apps","AccuWeather Platinum with Superior Accuracy™",5,1,0
"UK","Mobile_Apps","The Room Two (Kindle Tablet Edition)",5,1,1
"US","Mobile_Apps","Facebook",5,1,0
"US","Mobile_Apps","Temple Run 2",5,1,0
"US","Musical Instruments","Akai Professional MPK Mini 25-Key Ultra-Portable USB MIDI Keyboard Controller (OLD MODEL)",4,1,1
"US","Digital_Music_Purchase","Break The Spell",5,1,1
"US","Mobile_Apps","CrossMe Premium Nonograms",5,1,0
"US","Mobile_Apps","Eternium: Mage and Minions",5,1,0
"US","Mobile_Apps","Dungeon Hunter 4",3,1,0
"UK","PC","Standing Protective Case for Fire HD 6 (4th Generation - 2014 release)",5,0,0
"UK","Mobile_Apps","Abyss: The Wraiths of Eden (Full)",4,1,0
"DE","Mobile_Apps","Seitenmanager",2,1,1
"UK","Digital_Music_Purchase","Deleted Scenes From The Cutting Room Floor",4,1,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"US","Mobile_Apps","GT Racing 2: The Real Car Experience",4,1,1
"US","Mobile_Apps","Minecraft",5,1,1
"DE","Digital_Music_Purchase","The Kids From ""Fame""",2,1,0
"US","Mobile_Apps","Monument Valley",4,1,0
"US","Mobile_Apps","FarmVille 2: Country Escape",5,1,0
"UK","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,13
"US","Kitchen","GEFU Spiralfix Spiral Cutter",5,1,0
"US","Mobile_Apps","My Horse",4,1,0
"US","Mobile_Apps","Riptide GP2",5,1,0
"US","Mobile_Apps","360 Security - Antivirus & Phone Boost",5,1,0
"UK","Mobile_Apps","Call of Duty®: Heroes",4,1,0
"US","Mobile_Apps","Magic Jigsaw Puzzles",5,1,0
"US","Mobile_Apps","Guess The Emoji",5,1,0
"US","Mobile_Apps","Minecraft",4,1,0
"US","Mobile_Apps","My Talking Tom",5,1,1
"US","Digital_Music_Purchase","The Blues Brothers: Original Soundtrack Recording",5,1,0
"US","Mobile_Apps","PDF Max Pro - Read, Annotate & Edit PDF documents plus Fill out PDF Forms!",5,1,0
"US","Mobile_Apps","FIFA 15 ULTIMATE TEAM",5,1,0
"UK","Mobile_Apps","Kindle for Android",4,1,0
"US","Mobile_Apps","Gummy Drop!",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,1,0
"US","Toys","Droid Escape",5,1,0
"US","Mobile_Apps","Goat Simulator",5,1,0
"US","Mobile_Apps","247 Mahjong",4,1,1
"US","Mobile_Apps","Beach Buggy Racing",2,1,0
"US","Digital_Music_Purchase","The Lumineers",5,1,0
"US","Mobile_Apps","Ice Age Village",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Toys","Bandai Tamashii Nations Nami (Battle Version) - Figuarts ZERO",5,1,0
"UK","Mobile_Apps","Coin Dozer",5,1,0
"US","Mobile_Apps","The Cursed Ship, Collector’s Edition",3,1,0
"US","Mobile_Apps","Solitaire",5,1,0
"UK","Mobile_Apps","Plex",5,1,0
"UK","Toys","LEGO City 3366: Satellite Launch Pad",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,0
"US","Mobile_Apps","Angry Birds Space HD (Fire Edition)",5,0,0
"US","Mobile_Apps","SimplePhysics",4,1,0
"US","Mobile_Apps","Fairy Farm: Magic Village Adventures",5,1,3
"US","Mobile_Apps","Magic Jigsaw Puzzles",4,1,0
"US","Mobile_Apps","Ice Age Village",5,1,0
"UK","Mobile_Apps","The Room (Kindle Tablet Edition)",5,1,1
"UK","Mobile_Apps","Alien Creeps TD",4,1,0
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"US","Mobile_Apps","Iron Man 3 - The Official Game",5,1,0
"JP","Mobile_Apps","OfficeSuite Professional",1,1,1
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",3,1,0
"US","Mobile_Apps","OfficeSuite Free",5,1,1
"US","Mobile_Apps","Earn to Die 2",5,1,1
"UK","Mobile_Apps","My Horse",5,1,0
"US","Digital_Music_Purchase","Number Ones",5,1,0
"UK","Mobile_Apps","Enigmatis: The Ghosts of Maple Creek (Kindle Tablet Edition)",5,1,1
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"US","Mobile_Apps","The Amazing Thief",5,1,0
"UK","Mobile_Apps","Gangstar Vegas",5,1,0
"US","Mobile_Apps","Epic Adventures: Cursed Onboard",4,1,0
"US","Mobile_Apps","Dr. Panda's Airport",4,1,2
"UK","Mobile_Apps","Mahjong Journey®",3,1,0
"UK","PC","Griffin Elevator Desktop Stand for Laptops  & Macbooks",5,1,0
"FR","PC","Intel Sandy Bridge E Processeur Core i7-3820 / 3.60 GHz 4 coeurs 10 Mo Cache Socket-LGA2011 Version Boîte",5,1,0
"US","Mobile_Apps","Kik Messenger",5,1,0
"US","Mobile_Apps","Insight Timer - Meditation Timer",5,0,1
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",1,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,0
"US","Mobile_Apps","Hill Climb Racing",5,1,0
"US","Mobile_Apps","PrintHand Mobile Print Premium",1,1,4
"US","Mobile_Apps","Fruit Ninja Free",5,0,0
"US","Mobile_Apps","PDF Max Pro - Read, Annotate & Edit PDF documents plus Fill out PDF Forms!",1,1,0
"US","Mobile_Apps","Earn to Die 2",5,1,2
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Facebook Messenger",5,1,0
"US","Mobile_Apps","Can You Escape",4,1,0
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,1,0
"US","Mobile_Apps","Nemo's Reef",3,1,0
"UK","Mobile_Apps","BADLAND",1,1,3
"US","Mobile_Apps","The Room (Kindle Tablet Edition)",5,1,1
"US","PC","Griffin 3m USB to Lightning Cable (GC36633)",1,1,0
"US","PC","Moshi FireWire 800 to 400 Adapter (99MO023901)",5,1,0
"US","Mobile_Apps","Wonder Zoo: Animal & Dinosaur Rescue",5,1,2
"US","Mobile_Apps","Photo Studio PRO",5,1,0
"US","Mobile_Apps","Plex",1,1,0
"US","Mobile_Apps","Beach Buggy Racing",5,1,4
"US","Mobile_Apps","BADLAND",4,1,4
"US","Mobile_Apps","Splashtop Remote Desktop",5,1,0
"UK","Mobile_Apps","Amazon Music [Android]",4,1,0
"US","Mobile_Apps","101-in-1 Games",5,1,0
"US","Mobile_Apps","Angry Birds Rio (Ad-Free)",5,0,0
"US","Mobile_Apps","Plague Inc.",1,1,2
"US","Mobile_Apps","Ski Safari",5,1,0
"FR","Toys","BRIO World - 33512 - CIRCUIT PLATEFORME VOYAGEURS",2,0,16
"UK","Mobile_Apps","Crossy Road",5,1,0
"UK","Mobile_Apps","Photo Lab PRO photo editor",5,1,0
"US","Mobile_Apps","Monument Valley",5,1,0
"US","Toys","Schleich Hippopotamus Toy Figure",5,1,2
"US","Mobile_Apps","Subway Surfers",5,0,0
"US","Mobile_Apps","The Room Two (Kindle Tablet Edition)",4,1,0
"DE","Mobile_Apps","Wo ist mein Perry?",4,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,1,0
"US","Toys","The Settlers of Catan",5,0,0
"UK","Mobile_Apps","Flightradar24 Pro - Kindle Edition",4,1,0
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"UK","Mobile_Apps","8 Ball Pool",4,1,0
"US","Mobile_Apps","Mahjong Journey®",4,1,0
"US","Mobile_Apps","CSI: Hidden Crimes",3,1,0
"US","Mobile_Apps","Coloring Book for Toddlers FREE",4,1,1
"DE","Toys","LEGO Technic 8070 - Super Car",5,1,0
"US","Toys","LEGO Star Wars 75055 Imperial Star Destroyer Building Toy  (Discontinued by manufacturer)",5,1,1
"US","Mobile_Apps","BINGO BLITZ: Play Free Bingo & Slots!",3,1,0
"US","Mobile_Apps","Nyan Cat: Lost In Space (ad free)",4,1,0
"US","Mobile_Apps","Call of Duty®: Heroes",5,1,0
"US","Mobile_Apps","Solitaire",3,1,0
"US","Digital_Music_Purchase","The Band Perry",5,1,0
"UK","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Mobile_Apps","Bible",5,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"US","Mobile_Apps","Fraction Calculator Plus",5,1,0
"US","Mobile_Apps","PicShop - Photo Editor",4,1,0
"US","Mobile_Apps","Minecraft",5,1,3
"US","Mobile_Apps","Bloons TD 5",5,1,0
"US","Mobile_Apps","Township",4,1,1
"US","Mobile_Apps","Calculator Plus Free",4,1,0
"US","Mobile_Apps","Facebook Messenger",5,1,0
"US","Mobile_Apps","Can You Escape",3,1,0
"US","Mobile_Apps","Candy Blast Mania",1,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",2,1,0
"US","Mobile_Apps","Super Stickman Golf (Ad-Free)",4,1,1
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"UK","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,0,0
"US","Mobile_Apps","Frozen Free Fall",5,1,0
"US","Mobile_Apps","Air Patriots",3,1,0
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"US","Mobile_Apps","Pettson's Inventions 2",5,1,0
"UK","Mobile_Apps","Coin Dozer",5,1,38
"US","Mobile_Apps","Real Steel World Robot Boxing",5,1,0
"UK","Mobile_Apps","Frozen Free Fall",5,1,0
"UK","Mobile_Apps","Survivors: The Quest®",4,1,0
"US","Mobile_Apps","Clockwork Tales: Of Glass and Ink",4,1,0
"US","Mobile_Apps","Facebook",5,1,0
"US","Mobile_Apps","Bubble Witch Saga",1,1,6
"US","Mobile_Apps","Virtual City Playground®: Building Tycoon",5,1,0
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",5,1,0
"UK","Mobile_Apps","The Room (Kindle Tablet Edition)",4,1,0
"DE","Digital_Music_Purchase","Chasing Yesterday (Deluxe Edition)",5,1,1
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Two Dots",4,1,0
"US","Mobile_Apps","Mahjong Artifacts® (Full)",5,1,0
"US","Mobile_Apps","Missile Defender",4,1,0
"US","Mobile_Apps","Dragon Story",5,0,0
"US","Mobile_Apps","Quell Reflect",5,1,1
"UK","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Mobile_Apps","Bubble Mania",5,1,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",5,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"JP","Toys","レゴ (LEGO) スター・ウォーズ ミレニアム・ファルコン 7965",4,1,0
"US","Mobile_Apps","LinkedIn",2,1,0
"US","Mobile_Apps","Minecraft",5,1,1
"UK","Mobile_Apps","Guess The Emoji",5,1,0
"US","Mobile_Apps","Midnight Castle – A Free Hidden Object Mystery Game for Fire! Find objects and solve puzzles!",5,1,3
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"US","Mobile_Apps","Angry Birds Free",5,1,0
"US","Mobile_Apps","Minecraft",4,1,0
"US","Mobile_Apps","Thermometer",3,1,2
"US","Digital_Music_Purchase","Dream Theater",5,1,0
"US","Mobile_Apps","Montezuma Puzzle 2 Premium",1,1,29
"US","Mobile_Apps","Jewel Legends: Tree of Life",5,1,0
"US","Mobile_Apps","Can You Escape",4,1,0
"US","Toys","Melissa & Doug Reusable Sticker Pad - Dress-Up",5,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"US","Mobile_Apps","Stray Souls: Dollhouse Story",5,1,1
"US","Digital_Music_Purchase","Sing to the Moon",5,0,0
"UK","Mobile_Apps","Flow Free",3,1,0
"US","Mobile_Apps","Game of War - Fire Age",5,1,0
"US","Mobile_Apps","My Alarm Clock",5,1,1
"US","Mobile_Apps","Cut the Rope 2",5,1,1
"US","Mobile_Apps","Hair Salon - Kids Games",5,1,98
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Mobile_Apps","Mount Olympus",2,1,0
"FR","Digital_Music_Purchase","Push And Shove (Standard)",3,1,0
"UK","Mobile_Apps","My Talking Tom",4,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Gummy Drop!",5,1,0
"US","Toys","Barbie ZipBin 40 Doll Dream House Toy Box & Playmat",3,1,2
"US","Toys","Comic Images Super Deformed Chewbacca Plush Toy",3,1,0
"FR","Mobile_Apps","Temple Run 2",5,1,4
"US","Mobile_Apps","Mahjong Deluxe HD Free",5,1,0
"US","Mobile_Apps","Bad Piggies HD Free (Fire Edition)",2,1,0
"US","Mobile_Apps","Ice Age Village",5,1,0
"US","Mobile_Apps","ES File Explorer File Manager",5,1,0
"US","Mobile_Apps","uTube for YouTube",1,1,2
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","PicShop - Photo Editor",1,1,3
"US","Mobile_Apps","Minecraft",5,1,1
"US","Toys","LEGO Mini Figure Set #853340 Wedding Bride Groom Table Decoration",5,1,0
"JP","Toys","S.H.フィギュアーツ  スーパーサイヤ人孫悟空",5,1,2
"UK","Mobile_Apps","Candy Crush Saga",4,1,0
"UK","Mobile_Apps","Mahjong",1,1,1
"US","Mobile_Apps","Temple Run",3,1,0
"US","Mobile_Apps","You Must Escape 2",4,1,0
"US","Digital_Music_Purchase","Halestorm [Expanded]",5,1,0
"UK","Toys","Barbie 2-Storey Beach House",5,1,1
"US","PC","USB to Micro USB Cable, White",5,1,0
"US","Mobile_Apps","Game of Words",4,1,3
"DE","Digital_Music_Purchase","Settle (Special Edition)",5,1,0
"US","Musical Instruments","Audio-Technica ATR3350 Omnidirectional Condenser Lavalier Microphone (Discontinued)",3,1,0
"UK","Digital_Music_Purchase","Angles",4,0,1
"US","Mobile_Apps","Can You Escape",5,1,0
"US","Mobile_Apps","White Noise",5,1,1
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","Relax Melodies: Sleep Sounds, White Noise, Meditation & Fan",5,1,0
"US","Mobile_Apps","FarmVille 2: Country Escape",5,1,0
"US","Mobile_Apps","Temple Run: Oz",5,1,1
"US","Mobile_Apps","AVG AntiVirus FREE for Android phones and tablets",5,1,0
"US","Digital_Music_Purchase","The Way Of The Fist [Explicit]",5,1,0
"US","Mobile_Apps","My Horse",5,1,0
"DE","Digital_Music_Purchase","I Dreamed A Dream",5,1,0
"US","Mobile_Apps","Dark Arcana: the Carnival",4,1,1
"US","Mobile_Apps","Nemo's Reef",5,1,0
"US","Mobile_Apps","Subway Surfers",3,1,0
"US","Mobile_Apps","Evernote - stay organized.",5,1,0
"UK","Mobile_Apps","Survivors: The Quest®",4,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,1,0
"US","Mobile_Apps","Candy Crush Soda Saga",5,1,0
"US","Mobile_Apps","Pirate Adventures: Hidden Object Game",4,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",4,1,2
"UK","Mobile_Apps","Two Dots",1,1,0
"UK","Mobile_Apps","Minecraft",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",3,1,0
"US","Toys","Blokus",5,1,1
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Digital_Music_Purchase","Inside Llewyn Davis: Original Soundtrack Recording",5,1,0
"US","Mobile_Apps","GT Racing 2: The Real Car Experience",4,1,0
"US","Mobile_Apps","Princess Salon (Kindle Tablet Edition)",5,1,24
"US","Mobile_Apps","Frozen Free Fall",5,1,0
"US","Mobile_Apps","Facebook",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,0
"US","Mobile_Apps","Pinterest",4,1,0
"UK","Mobile_Apps","Jelly Splash",2,1,0
"US","Mobile_Apps","Mystery Manor",5,1,0
"US","Mobile_Apps","MAPS.ME — Offline Maps",1,1,4
"US","Mobile_Apps","eBay",5,1,1
"UK","Mobile_Apps","Pocket Informant",1,1,42
"US","Digital_Music_Purchase","Nikki",5,1,17
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,1
"US","Mobile_Apps","CSI: Hidden Crimes",3,1,0
"US","Mobile_Apps","Iron Man 3 - The Official Game",4,1,0
"UK","Mobile_Apps","Jewel Legends: Tree of Life (Full)",4,1,2
"US","Mobile_Apps","Mahjong Journey®",5,1,0
"UK","Mobile_Apps","Guess The Emoji",5,1,0
"US","Digital_Music_Purchase","Love, Marriage‎ & Divorce",5,1,0
"UK","Digital_Music_Purchase","Love And Life: The Very Best Of Diana Ross",5,0,0
"US","Mobile_Apps","Fairway Solitaire",1,1,3
"UK","PC","Intel DC3217IYE Barebone-PC (Intel Core i3 3217U, 1,8GHz, Intel HD 4000, no operating system)",5,0,0
"US","Mobile_Apps","Ultimate Guitar Tabs and Tools",1,1,0
"US","Mobile_Apps","Jurassic Park™ Builder",5,1,1
"US","Mobile_Apps","Solitaire",4,1,0
"US","Mobile_Apps","Angry Birds Rio (Ad-Free)",4,1,0
"US","Mobile_Apps","OfficeSuite Professional",5,1,0
"DE","Toys","Geomag 074 - Color, 88-teilig",5,1,0
"US","Digital_Music_Purchase","The Twilight Saga: New Moon (Original Motion Picture Soundtrack)",2,1,4
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,1,0
"US","Mobile_Apps","101-in-1 Games",5,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","World at Arms - Wage war for your nation!",5,1,0
"US","Mobile_Apps","DragonVale",5,1,0
"US","Mobile_Apps","Subway Surfers",5,1,1
"US","Mobile_Apps","Plex",5,1,0
"US","Musical Instruments","Sony MDR7506 Professional Large Diaphragm Headphone",5,1,16
"US","Health & Personal Care","Sonic Super Ear Personal Sound Amplifier",2,1,1
"US","Mobile_Apps","Temple Run 2",5,1,0
"US","Mobile_Apps","Dictionary - Merriam-Webster",5,1,0
"US","Mobile_Apps","Google Maps  Street View",4,1,0
"US","Toys","Blokus",5,0,12
"US","Mobile_Apps","Foxit PDF - PDF reader, editor, form, signature & converter",1,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"UK","Digital_Music_Purchase","Shatter Me (Deluxe)",5,1,0
"US","Mobile_Apps","Learn Piano",4,1,0
"US","Mobile_Apps","Facebook Messenger",1,1,0
"US","Mobile_Apps","APPoint Pro",4,1,0
"US","Toys","KAPLA 280 Piece Block Set With Red Advanced Animals And Architecture Book",5,1,0
"US","Mobile_Apps","Angry Birds Free",1,1,0
"US","Mobile_Apps","Frozen Mahjong",3,1,0
"US","Mobile_Apps","Temple Run",4,1,0
"US","Mobile_Apps","Farm Clan®: Farm Life Adventure",1,0,0
"US","Mobile_Apps","Calculator Plus Free",5,1,0
"DE","Mobile_Apps","The Secret Society® - Die Geheime Gemeinschaft",4,1,3
"US","Mobile_Apps","Crossy Road",5,1,0
"DE","Toys","Lego Friends 3188 - Tierklinik",5,1,1
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","AccuWeather with Superior Accuracy™",4,1,0
"US","Mobile_Apps","Guess The Emoji",5,1,0
"FR","Digital_Music_Purchase","Live Tapes",5,1,3
"US","Mobile_Apps","Mahjong Journey®",2,1,2
"US","Mobile_Apps","Evernote - stay organized.",5,1,0
"US","Mobile_Apps","Magic Jigsaw Puzzles",5,1,0
"US","Mobile_Apps","Total Conquest",5,1,0
"US","Mobile_Apps","Air Patriots",4,1,1
"US","Mobile_Apps","Smash Hit",5,1,0
"US","Digital_Music_Purchase","Happy (From ""Despicable Me 2"")",5,1,0
"US","Mobile_Apps","Angry Birds Star Wars II Free",5,1,4
"US","Mobile_Apps","Blitz Brigade - Online FPS fun!",5,1,0
"US","Mobile_Apps","Quell Reflect",5,1,1
"US","Mobile_Apps","Temple Run 2",3,1,0
"US","Mobile_Apps","Jetpack Joyride",3,1,0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",5,0,0
"UK","Mobile_Apps","Doctor Who: Legacy",5,0,0
"US","Mobile_Apps","My Horse",5,1,0
"UK","Mobile_Apps","Candy Crush Saga",4,0,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"UK","Toys","The Settlers of Catan Board Game - discontinued by manufacturer",4,0,1
"DE","Mobile_Apps","Township",5,1,1
"UK","Mobile_Apps","Montezuma Puzzle 3 Premium",3,1,0
"US","Musical Instruments","AKG M220 Pro Stylist Semi-Open High Definition Over-Ear Studio Headphones …",4,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"UK","Mobile_Apps","Mahjong Artifacts® (Full)",5,1,0
"US","Mobile_Apps","Jack Lumber",3,1,0
"US","Mobile_Apps","Absolute RC Simulator",5,0,2
"US","Mobile_Apps","FarmVille 2: Country Escape",4,1,0
"US","Mobile_Apps","My Horse",5,1,0
"US","Mobile_Apps","Dragon City",5,1,0
"US","Mobile_Apps","Mahjong Deluxe HD",5,1,4
"UK","Mobile_Apps","Lake House",4,1,1
"US","Digital_Music_Purchase","¡UNO! [Edited Version]",3,1,0
"US","PC","Henge Docks Clique for the Apple Wireless Keyboard and Magic Trackpad",1,1,64
"US","Mobile_Apps","Call of Mini™ Infinity",1,1,8
"UK","Digital_Music_Purchase","21",5,0,1
"US","Musical Instruments","AKG M220 Pro Stylist Semi-Open High Definition Over-Ear Studio Headphones …",5,0,6
"US","Mobile_Apps","Can You Escape",4,1,0
"US","Mobile_Apps","Mahjong Deluxe HD",5,1,0
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",5,1,0
"US","Digital_Music_Purchase","The Love Club EP",4,0,0
"US","Toys","McFarlane Toys The Walking Dead TV Deluxe Box Set (Daryl Dixon with Chopper)",5,1,0
"US","Mobile_Apps","Minecraft",5,1,0
"US","Mobile_Apps","Iron Man 3 - The Official Game",4,1,11
"US","Mobile_Apps","Final Freeway 2R",5,1,0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",4,1,0
"US","Mobile_Apps","Township",4,1,0
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",3,1,0
"US","Mobile_Apps","Calculator Pro",1,1,64
"UK","Mobile_Apps","Flightradar24 Pro - Kindle Edition",4,1,1
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,0
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",5,1,0
"UK","Toys","Marvel Select Deadpool Action Figure",5,1,0
"US","Mobile_Apps","My Horse",5,1,0
"US","Mobile_Apps","Amazon Underground",4,1,0
"US","Mobile_Apps","Ice Age Village",5,1,0
"US","Toys","Perplexus Epic",5,1,0
"DE","PC","SanDisk Ultra Android MicroSDHC UHS-I Class 10 Speicherkarte (inkl. SD-Adapter, bis zu 48MB/s lesen)",4,1,0
"US","Mobile_Apps","Cooking Dash Deluxe",5,0,0
"US","PC","Marware Atlas Kindle Case Cover (fits Kindle Paperwhite, Kindle, and Kindle Touch)",1,1,0
"US","Mobile_Apps","Terraria",5,1,0
"US","Mobile_Apps","Beach Buggy Blitz",5,1,3
"US","Mobile_Apps","Mystery Manor",4,1,0
"US","Mobile_Apps","Oxford Advanced Learner’s Dictionary, 8th edition",5,1,0
"UK","Digital_Music_Purchase","Sound City - Real to Reel",5,1,3
"UK","Mobile_Apps","Evernote - stay organized.",4,1,0
"US","Mobile_Apps","All-in-One Mahjong",2,1,0
"US","Mobile_Apps","Atari’s Greatest Hits (Missile Command Free)",1,1,20
"US","Digital_Music_Purchase","Stars",5,1,0
"US","PC","NVIDIA SHIELD Tablet Cover",5,1,0
"UK","Mobile_Apps","Real Boxing™",5,1,6
"US","Mobile_Apps","The Cursed Ship, Collector’s Edition",1,1,1
"US","Mobile_Apps","Subway Surfers",5,1,0
"US","Mobile_Apps","Plants vs. Zombies (WiFi Download Only)",1,1,1
"US","Mobile_Apps","Beach Buggy Blitz",5,1,1
"US","Mobile_Apps","Jewels Star",5,1,0
"US","Mobile_Apps","Bible",5,1,0
"US","Mobile_Apps","Pinterest",5,1,0
"US","Mobile_Apps","Human Anatomy Atlas",5,1,0
"US","Mobile_Apps","Ice Age Village",5,1,0
"US","Toys","LEGO Friends Heartlake Shopping Mall Building Set 41058",5,1,4
"US","Mobile_Apps","Empire: Four Kingdoms",5,1,0
"US","Musical Instruments","Sony MDR7506 Professional Large Diaphragm Headphone",5,1,0
"UK","Musical Instruments","Behringer ADI-21 Acoustic Amp Modeler/ DI",5,1,1
"US","Mobile_Apps","Minecraft",5,1,0
"US","Mobile_Apps","Solitaire",5,1,0
"US","Digital_Music_Purchase","The River & The Thread",3,1,0
"US","Mobile_Apps","Coin Dozer",5,1,0
